,word,tf,sentiment,url,date
0,anxiety,1,anger,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
1,anxiety,1,anticipation,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
2,anxiety,1,fear,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
3,anxiety,1,negative,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
4,anxiety,1,sadness,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
5,diaper,1,disgust,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
6,food,1,joy,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
7,food,1,positive,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
8,food,1,trust,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
9,insecurity,1,fear,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
10,insecurity,1,negative,https://www.nytimes.com/2021/03/17/parenting/diaper-bank-coronavirus.html,2021-03-17
11,relevant,1,positive,https://krugman.blogs.nytimes.com/2012/02/06/diapers-and-deflation/,2012-02-06
12,relevant,1,trust,https://krugman.blogs.nytimes.com/2012/02/06/diapers-and-deflation/,2012-02-06
13,demand,1,anger,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
14,demand,1,negative,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
15,diaper,1,disgust,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
16,income,1,anticipation,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
17,income,1,joy,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
18,income,1,negative,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
19,income,1,positive,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
20,income,1,sadness,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
21,income,1,trust,https://www.nytimes.com/2010/12/12/us/12cncdiaper.html,2010-12-12
22,baby,1,joy,https://parenting.blogs.nytimes.com/2013/07/10/diapers-that-give-t-m-i/,2013-07-10
23,baby,1,positive,https://parenting.blogs.nytimes.com/2013/07/10/diapers-that-give-t-m-i/,2013-07-10
24,diaper,1,disgust,https://parenting.blogs.nytimes.com/2013/07/10/diapers-that-give-t-m-i/,2013-07-10
25,magical,1,anticipation,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
26,magical,1,joy,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
27,magical,1,positive,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
28,magical,1,surprise,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
29,stocks,1,negative,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
30,trade,1,trust,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
31,wear,1,negative,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
32,wear,1,trust,https://tmagazine.blogs.nytimes.com/2010/06/08/obsessions-diaper-burn/,2010-06-08
33,blue,1,sadness,https://www.nytimes.com/2010/05/25/business/media/25adco.html,2010-05-24
34,words,1,anger,https://www.nytimes.com/2010/05/25/business/media/25adco.html,2010-05-24
35,words,1,negative,https://www.nytimes.com/2010/05/25/business/media/25adco.html,2010-05-24
36,happen,1,anticipation,https://www.nytimes.com/2012/04/07/sports/golf/fathers-playing-at-masters-juggle-golf-and-family.html,2012-04-07
37,small,1,negative,https://www.nytimes.com/2011/02/13/automobiles/autoreviews/mazda-5-review.html,2011-02-11
38,including,1,positive,https://www.nytimes.com/2010/01/17/travel/17prackidnap.html,2010-01-11
39,legal,1,positive,https://www.nytimes.com/2010/01/17/travel/17prackidnap.html,2010-01-11
40,legal,1,trust,https://www.nytimes.com/2010/01/17/travel/17prackidnap.html,2010-01-11
41,attention,1,positive,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
42,bank,1,trust,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
43,crisis,1,negative,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
44,diaper,1,disgust,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
45,information,1,positive,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
46,network,1,anticipation,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
47,police,1,fear,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
48,police,1,positive,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
49,police,1,trust,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
50,shoplifting,1,anger,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
51,shoplifting,1,disgust,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
52,shoplifting,1,negative,https://www.nytimes.com/2021/10/03/us/diaper-need-walmart-shoplifting.html,2021-10-03
53,hope,1,anticipation,https://www.nytimes.com/2010/09/21/arts/television/21hope.html,2010-09-20
54,hope,1,joy,https://www.nytimes.com/2010/09/21/arts/television/21hope.html,2010-09-20
55,hope,1,positive,https://www.nytimes.com/2010/09/21/arts/television/21hope.html,2010-09-20
56,hope,1,surprise,https://www.nytimes.com/2010/09/21/arts/television/21hope.html,2010-09-20
57,hope,1,trust,https://www.nytimes.com/2010/09/21/arts/television/21hope.html,2010-09-20
58,child,1,anticipation,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
59,child,1,joy,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
60,child,1,positive,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
61,hate,1,anger,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
62,hate,1,disgust,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
63,hate,1,fear,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
64,hate,1,negative,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
65,hate,1,sadness,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
66,love,1,joy,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
67,love,1,positive,https://well.blogs.nytimes.com/2012/03/22/quiz-the-diaper-changing-index/,2012-03-22
68,tale,1,positive,https://www.nytimes.com/2018/06/12/well/family/teenage-pregnancy-prom.html,2018-06-12
69,mother,1,anticipation,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
70,mother,1,joy,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
71,mother,1,negative,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
72,mother,1,positive,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
73,mother,1,sadness,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
74,mother,1,trust,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
75,vision,1,anticipation,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
76,vision,1,positive,https://parenting.blogs.nytimes.com/2014/07/17/goodbye-to-cloth-diapers-and-ideal-motherhood/,2014-07-17
77,clan,1,trust,https://www.nytimes.com/2010/09/19/arts/television/19hope.html,2010-09-17
78,hope,1,anticipation,https://www.nytimes.com/2010/09/19/arts/television/19hope.html,2010-09-17
79,hope,1,joy,https://www.nytimes.com/2010/09/19/arts/television/19hope.html,2010-09-17
80,hope,1,positive,https://www.nytimes.com/2010/09/19/arts/television/19hope.html,2010-09-17
81,hope,1,surprise,https://www.nytimes.com/2010/09/19/arts/television/19hope.html,2010-09-17
82,hope,1,trust,https://www.nytimes.com/2010/09/19/arts/television/19hope.html,2010-09-17
83,working,1,positive,https://www.nytimes.com/2010/09/19/arts/television/19hope.html,2010-09-17
84,acquiring,1,anticipation,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
85,acquiring,1,positive,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
86,baby,1,joy,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
87,baby,1,positive,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
88,deal,1,anticipation,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
89,deal,1,joy,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
90,deal,1,positive,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
91,deal,1,surprise,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
92,deal,1,trust,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
93,leader,1,positive,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
94,leader,1,trust,https://dealbook.nytimes.com/2010/11/08/deal-solves-amazons-diaper-dilemma/,2010-11-08
95,script,1,positive,https://www.nytimes.com/2013/02/08/movies/porfirio-a-documentary-fiction-hybrid-by-alejandro-landes.html,2013-02-08
96,startling,1,surprise,https://www.nytimes.com/2013/02/08/movies/porfirio-a-documentary-fiction-hybrid-by-alejandro-landes.html,2013-02-08
97,subject,1,negative,https://www.nytimes.com/2013/02/08/movies/porfirio-a-documentary-fiction-hybrid-by-alejandro-landes.html,2013-02-08
98,baby,1,joy,https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
99,baby,1,positive,https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
100,doctor,1,positive,https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
101,doctor,1,trust,https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
102,primary,1,positive,https://bits.blogs.nytimes.com/2013/07/09/a-digital-diaper-for-tracking-health/,2013-07-09
103,change,1,fear,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
104,diaper,1,disgust,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
105,slip,1,negative,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
106,slip,1,surprise,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
107,squirm,1,disgust,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
108,squirm,1,negative,https://www.nytimes.com/2011/07/29/business/media/making-the-diaper-change-easier.html,2011-07-29
109,ostensibly,1,negative,https://www.nytimes.com/2013/07/19/movies/born-to-royalty-looks-at-the-rearing-of-britains-rulers.html,2013-07-18
110,royalty,1,positive,https://www.nytimes.com/2013/07/19/movies/born-to-royalty-looks-at-the-rearing-of-britains-rulers.html,2013-07-18
111,comptroller,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
112,effort,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
113,happy,1,anticipation,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
114,happy,1,joy,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
115,happy,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
116,happy,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
117,incontinence,1,surprise,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
118,pare,1,anger,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
119,pare,1,anticipation,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
120,pare,1,fear,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
121,pare,1,negative,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
122,pare,1,sadness,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
123,planning,1,anticipation,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
124,planning,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
125,planning,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
126,save,1,joy,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
127,save,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
128,save,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
129,blame,1,anger,https://www.nytimes.com/2021/08/12/business/mcdonalds-dog-diapers.html,2021-08-12
130,blame,1,disgust,https://www.nytimes.com/2021/08/12/business/mcdonalds-dog-diapers.html,2021-08-12
131,blame,1,negative,https://www.nytimes.com/2021/08/12/business/mcdonalds-dog-diapers.html,2021-08-12
132,inadequate,1,negative,https://www.nytimes.com/2021/08/12/business/mcdonalds-dog-diapers.html,2021-08-12
133,inadequate,1,sadness,https://www.nytimes.com/2021/08/12/business/mcdonalds-dog-diapers.html,2021-08-12
134,including,1,positive,https://www.nytimes.com/2021/08/12/business/mcdonalds-dog-diapers.html,2021-08-12
135,unsuitable,1,negative,https://www.nytimes.com/2021/08/12/business/mcdonalds-dog-diapers.html,2021-08-12
136,gamble,1,negative,https://www.nytimes.com/2010/06/23/business/media/23adco.html,2010-06-23
137,comptroller,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
138,effort,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
139,happy,1,anticipation,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
140,happy,1,joy,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
141,happy,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
142,happy,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
143,incontinence,1,surprise,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
144,pare,1,anger,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
145,pare,1,anticipation,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
146,pare,1,fear,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
147,pare,1,negative,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
148,pare,1,sadness,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
149,planning,1,anticipation,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
150,planning,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
151,planning,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
152,save,1,joy,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
153,save,1,positive,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
154,save,1,trust,https://www.nytimes.com/2010/11/19/us/19ttdiapers.html,2010-11-19
155,baby,1,joy,https://dotearth.blogs.nytimes.com/2013/12/23/japans-diaper-shift-and-global-population-trends/,2013-12-23
156,baby,1,positive,https://dotearth.blogs.nytimes.com/2013/12/23/japans-diaper-shift-and-global-population-trends/,2013-12-23
157,population,1,positive,https://dotearth.blogs.nytimes.com/2013/12/23/japans-diaper-shift-and-global-population-trends/,2013-12-23
158,structure,1,positive,https://dotearth.blogs.nytimes.com/2013/12/23/japans-diaper-shift-and-global-population-trends/,2013-12-23
159,structure,1,trust,https://dotearth.blogs.nytimes.com/2013/12/23/japans-diaper-shift-and-global-population-trends/,2013-12-23
160,agreement,1,positive,https://parenting.blogs.nytimes.com/2012/05/25/diaper-duty-divided-and-decided-sign-here/,2012-05-25
161,agreement,1,trust,https://parenting.blogs.nytimes.com/2012/05/25/diaper-duty-divided-and-decided-sign-here/,2012-05-25
162,homework,1,fear,https://parenting.blogs.nytimes.com/2012/05/25/diaper-duty-divided-and-decided-sign-here/,2012-05-25
163,diaper,1,disgust,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
164,fill,1,trust,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
165,income,1,anticipation,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
166,income,1,joy,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
167,income,1,negative,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
168,income,1,positive,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
169,income,1,sadness,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
170,income,1,trust,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
171,lost,1,negative,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
172,lost,1,sadness,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
173,march,1,positive,https://www.nytimes.com/2020/07/29/parenting/diaper-banks-formula-wipes-coronavirus.html,2020-07-29
174,formula,1,positive,https://www.nytimes.com/2010/10/08/movies/08life.html,2010-10-07
175,formula,1,trust,https://www.nytimes.com/2010/10/08/movies/08life.html,2010-10-07
176,romantic,1,anticipation,https://www.nytimes.com/2010/10/08/movies/08life.html,2010-10-07
177,romantic,1,joy,https://www.nytimes.com/2010/10/08/movies/08life.html,2010-10-07
178,romantic,1,positive,https://www.nytimes.com/2010/10/08/movies/08life.html,2010-10-07
179,romantic,1,trust,https://www.nytimes.com/2010/10/08/movies/08life.html,2010-10-07
180,diaper,1,disgust,https://www.nytimes.com/2018/10/05/us/father-changing-diaper-photo.html,2018-10-05
181,public,1,anticipation,https://www.nytimes.com/2018/10/05/us/father-changing-diaper-photo.html,2018-10-05
182,public,1,positive,https://www.nytimes.com/2018/10/05/us/father-changing-diaper-photo.html,2018-10-05
183,commerce,1,trust,https://bits.blogs.nytimes.com/2011/07/06/would-you-like-some-dog-food-with-your-diapers/,2011-07-06
184,pet,1,negative,https://bits.blogs.nytimes.com/2011/07/06/would-you-like-some-dog-food-with-your-diapers/,2011-07-06
185,supplies,1,positive,https://bits.blogs.nytimes.com/2011/07/06/would-you-like-some-dog-food-with-your-diapers/,2011-07-06
186,toilet,1,disgust,https://www.nytimes.com/2021/11/08/science/spacex-diapers-toilet.html,2021-11-09
187,toilet,1,negative,https://www.nytimes.com/2021/11/08/science/spacex-diapers-toilet.html,2021-11-09
188,cafe,1,positive,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
189,content,1,joy,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
190,content,1,positive,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
191,content,1,trust,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
192,fortune,1,anticipation,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
193,fortune,1,joy,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
194,fortune,1,positive,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
195,fortune,1,surprise,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
196,fortune,1,trust,https://www.nytimes.com/2014/06/23/business/media/disrupter-of-the-diaper-market-turns-to-journalism.html,2014-06-23
197,goods,1,positive,https://www.nytimes.com/2021/04/29/business/consumer-goods-prices.html,2021-04-29
198,animated,1,joy,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
199,animated,1,positive,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
200,confuse,1,negative,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
201,familiar,1,positive,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
202,familiar,1,trust,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
203,feature,1,positive,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
204,kick,1,anger,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
205,kick,1,negative,https://www.nytimes.com/2017/03/30/movies/the-boss-baby-review-alec-baldwin.html,2017-03-30
206,star,1,anticipation,https://www.nytimes.com/2018/05/10/theater/joshua-henry-carousel-billy-bigelow.html,2018-05-10
207,star,1,joy,https://www.nytimes.com/2018/05/10/theater/joshua-henry-carousel-billy-bigelow.html,2018-05-10
208,star,1,positive,https://www.nytimes.com/2018/05/10/theater/joshua-henry-carousel-billy-bigelow.html,2018-05-10
209,star,1,trust,https://www.nytimes.com/2018/05/10/theater/joshua-henry-carousel-billy-bigelow.html,2018-05-10
210,baby,1,joy,https://www.nytimes.com/2020/03/30/parenting/coronavirus-baby-formula-shortages-wipes-diapers.html,2020-03-30
211,baby,1,positive,https://www.nytimes.com/2020/03/30/parenting/coronavirus-baby-formula-shortages-wipes-diapers.html,2020-03-30
212,diaper,1,disgust,https://www.nytimes.com/2020/03/30/parenting/coronavirus-baby-formula-shortages-wipes-diapers.html,2020-03-30
213,panic,1,fear,https://www.nytimes.com/2020/03/30/parenting/coronavirus-baby-formula-shortages-wipes-diapers.html,2020-03-30
214,panic,1,negative,https://www.nytimes.com/2020/03/30/parenting/coronavirus-baby-formula-shortages-wipes-diapers.html,2020-03-30
215,baby,1,joy,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
216,baby,1,positive,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
217,expecting,1,anticipation,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
218,pregnancy,1,disgust,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
219,pregnancy,1,negative,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
220,prime,1,positive,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
221,romance,1,anticipation,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
222,romance,1,fear,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
223,romance,1,joy,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
224,romance,1,positive,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
225,romance,1,sadness,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
226,romance,1,surprise,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
227,romance,1,trust,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
228,show,1,trust,https://www.nytimes.com/2016/04/07/arts/television/catastrophe-season-2-tv-review.html,2016-04-06
229,create,1,joy,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
230,create,1,positive,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
231,destination,1,anticipation,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
232,destination,1,fear,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
233,destination,1,joy,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
234,destination,1,positive,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
235,destination,1,sadness,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
236,destination,1,surprise,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
237,shopping,1,anticipation,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
238,shopping,1,joy,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
239,shopping,1,positive,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
240,shopping,1,surprise,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
241,shopping,1,trust,https://www.nytimes.com/2010/11/01/business/media/01adnewsletter1.html,2010-11-01
242,hazard,1,fear,https://www.nytimes.com/2020/02/26/business/coronavirus-china-nurse-menstruation.html,2020-02-26
243,hazard,1,negative,https://www.nytimes.com/2020/02/26/business/coronavirus-china-nurse-menstruation.html,2020-02-26
244,accounts,1,trust,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
245,chance,1,surprise,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
246,grow,1,anticipation,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
247,grow,1,joy,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
248,grow,1,positive,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
249,grow,1,trust,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
250,long,1,anticipation,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
251,lose,1,anger,https://www.nytimes.com/2019/11/15/your-money/average-start-for-529-college-savings-age-7-is-costly-study-finds.html,2019-11-15
